"supermarket";"id_cat_principal";"name_cat_principal";"url_cat_principal";"id_category";"name_category";"url_category";"id_subcategory";"name_sub_category";"url_sub_category";"id_product";"name_product";"url_product";"thumbnail";"packaging";"unit_size";"unit_price";"size_format";"bulk_price"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4240";"Aceite de oliva 0,4º Hacendado";"https://tienda.mercadona.es/product/4240/aceite-oliva-04o-hacendado-botella";"https://prod-mercadona.imgix.net/images/1a84cd7052b68873985104ac24b87043.jpg?fit=crop&h=300&w=300";"Botella";1.0;"7.25";"l";"7.25"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4717";"Aceite de oliva virgen extra Hacendado";"https://tienda.mercadona.es/product/4717/aceite-oliva-virgen-extra-hacendado-garrafa";"https://prod-mercadona.imgix.net/images/74daad54f1e6e92856703ddeb02ea4df.jpg?fit=crop&h=300&w=300";"Garrafa";3.0;"27.60";"l";"9.20"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4740";"Aceite de oliva virgen extra Hacendado";"https://tienda.mercadona.es/product/4740/aceite-oliva-virgen-extra-hacendado-botella";"https://prod-mercadona.imgix.net/images/9850760f059c6bcfe363250157468907.jpg?fit=crop&h=300&w=300";"Botella";1.0;"9.25";"l";"9.25"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4706";"Aceite de oliva virgen extra Hacendado Gran Selección";"https://tienda.mercadona.es/product/4706/aceite-oliva-virgen-extra-hacendado-gran-seleccion-botella";"https://prod-mercadona.imgix.net/images/ca971ebf519d62b535e1d0ad05ebd394.jpg?fit=crop&h=300&w=300";"Botella";0.75;"7.60";"l";"10.13"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4641";"Aceite de oliva 1º Hacendado";"https://tienda.mercadona.es/product/4641/aceite-oliva-1o-hacendado-garrafa";"https://prod-mercadona.imgix.net/images/29e0d1eaf714c1b03666268d23bc9741.jpg?fit=crop&h=300&w=300";"Garrafa";5.0;"36.95";"l";"7.39"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4640";"Aceite de oliva 1º Hacendado";"https://tienda.mercadona.es/product/4640/aceite-oliva-1o-hacendado-botella";"https://prod-mercadona.imgix.net/images/b57ae00beedb23ec86686fa3651fd448.jpg?fit=crop&h=300&w=300";"Botella";1.0;"7.55";"l";"7.55"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4711";"Aceite de oliva virgen Hacendado";"https://tienda.mercadona.es/product/4711/aceite-oliva-virgen-hacendado-garrafa";"https://prod-mercadona.imgix.net/images/e58a263f9514576e38a96724b3104f9b.jpg?fit=crop&h=300&w=300";"Garrafa";3.0;"24.60";"l";"8.20"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4749";"Aceite de oliva virgen Hacendado";"https://tienda.mercadona.es/product/4749/aceite-oliva-virgen-hacendado-botella";"https://prod-mercadona.imgix.net/images/7a14986c6a536dcd485b8bb8b8e24e33.jpg?fit=crop&h=300&w=300";"Botella";1.0;"8.25";"l";"8.25"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4204";"Aceite de oliva suave Hacendado";"https://tienda.mercadona.es/product/4204/aceite-oliva-suave-hacendado-garrafa";"https://prod-mercadona.imgix.net/images/617bf49db3b4f79f5e311007e8cee4ab.jpg?fit=crop&h=300&w=300";"Garrafa";3.0;"21.60";"l";"7.20"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";420;"Aceite de oliva";"";"4718";"Aceite de oliva virgen extra Hacendado";"https://tienda.mercadona.es/product/4718/aceite-oliva-virgen-extra-hacendado-spray";"https://prod-mercadona.imgix.net/images/2dd497b89f607de5efde08d7b1585888.jpg?fit=crop&h=300&w=300";"Spray";0.2;"3.10";"l";"15.50"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";421;"Aceite de girasol, semillas y maíz";"";"4047";"Aceite de girasol refinado 0,2º Hacendado";"https://tienda.mercadona.es/product/4047/aceite-girasol-refinado-02o-hacendado-garrafa";"https://prod-mercadona.imgix.net/images/ba2a43fa88471d86068e99e0ad10bed3.jpg?fit=crop&h=300&w=300";"Garrafa";5.0;"7.20";"l";"1.44"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";421;"Aceite de girasol, semillas y maíz";"";"4046";"Aceite de girasol refinado 0,2º Hacendado";"https://tienda.mercadona.es/product/4046/aceite-girasol-refinado-02o-hacendado-botella";"https://prod-mercadona.imgix.net/images/fd8aa3a00f4c55f8e415f6fe635e4971.jpg?fit=crop&h=300&w=300";"Botella";1.0;"1.55";"l";"1.55"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";421;"Aceite de girasol, semillas y maíz";"";"4193";"Aceite de coco virgen Hacendado";"https://tienda.mercadona.es/product/4193/aceite-coco-virgen-hacendado-bote";"https://prod-mercadona.imgix.net/images/4b73d0063a13ed91219d84e7dd70d22d.jpg?fit=crop&h=300&w=300";"Bote";0.45;"4.40";"l";"9.78"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4940";"Vinagre de vino blanco Hacendado";"https://tienda.mercadona.es/product/4940/vinagre-vino-blanco-hacendado-botella";"https://prod-mercadona.imgix.net/images/998aae3f62fda2b1e90ecd4e835357e3.jpg?fit=crop&h=300&w=300";"Botella";1.0;"0.65";"l";"0.65"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4954";"Vinagre balsámico de Módena Hacendado";"https://tienda.mercadona.es/product/4954/vinagre-balsamico-modena-hacendado-botella";"https://prod-mercadona.imgix.net/images/6e6409e684f3c6c7834554ed3933b9a2.jpg?fit=crop&h=300&w=300";"Botella";0.25;"1.20";"l";"4.80"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4957";"Vinagre de manzana Hacendado";"https://tienda.mercadona.es/product/4957/vinagre-manzana-hacendado-botella";"https://prod-mercadona.imgix.net/images/98d5a34a0d30798bbdc520993f63e542.jpg?fit=crop&h=300&w=300";"Botella";1.0;"0.80";"l";"0.80"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4903";"Limón exprimido Hacendado";"https://tienda.mercadona.es/product/4903/limon-exprimido-hacendado-botella";"https://prod-mercadona.imgix.net/images/802d61bae30f424fa8315698f9f245db.jpg?fit=crop&h=300&w=300";"Botella";0.28;"1.00";"l";"3.57"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4908";"Crema de vinagre balsámico de Módena Hacendado";"https://tienda.mercadona.es/product/4908/crema-vinagre-balsamico-modena-hacendado-botella";"https://prod-mercadona.imgix.net/images/d23cb7535fe0a9e9e053713faff31b93.jpg?fit=crop&h=300&w=300";"Botella";0.25;"1.65";"kg";"6.60"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"13609";"Vinagre de Jerez reserva Hacendado";"https://tienda.mercadona.es/product/13609/vinagre-jerez-reserva-hacendado-botella";"https://prod-mercadona.imgix.net/images/bfa0c4aabf80adf4cd9a390df6aa7184.jpg?fit=crop&h=300&w=300";"Botella";0.25;"1.80";"l";"7.20"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4905";"Reducción de vinagre Pedro Ximénez Hacendado";"https://tienda.mercadona.es/product/4905/reduccion-vinagre-pedro-ximenez-hacendado-botella";"https://prod-mercadona.imgix.net/images/0f2f3566dedc310f8330782da97cff7b.jpg?fit=crop&h=300&w=300";"Botella";0.3;"2.25";"kg";"7.50"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";422;"Vinagre y otros aderezos";"";"4962";"Aceite de oliva, vinagre y sal Merry";"https://tienda.mercadona.es/product/4962/aceite-oliva-vinagre-sal-merry-5-monodosis-10-ml-aceite-oliva-virgen-extra-5-monodosis-10-ml-vinagre-jerez-5-monodosis-1-gr-sal-paquete";"https://prod-mercadona.imgix.net/images/76415f87b3e97c28177c7d42b0beac62.jpg?fit=crop&h=300&w=300";"Paquete";0.1;"2.20";"l";"22.00"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19731";"Sal fina Hacendado";"https://tienda.mercadona.es/product/19731/sal-fina-hacendado-paquete";"https://prod-mercadona.imgix.net/images/5097b3d7450edab7c2d9586299f5f3b9.jpg?fit=crop&h=300&w=300";"Paquete";1.0;"0.30";"kg";"0.30"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19715";"Sal fina de mesa Hacendado";"https://tienda.mercadona.es/product/19715/sal-fina-mesa-hacendado-bote";"https://prod-mercadona.imgix.net/images/32e154799c788a3227d8121ea493cab4.jpg?fit=crop&h=300&w=300";"Bote";0.25;"0.60";"kg";"2.40"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19749";"Sal yodada fina Hacendado";"https://tienda.mercadona.es/product/19749/sal-yodada-fina-hacendado-paquete";"https://prod-mercadona.imgix.net/images/6bf6b709331f88d7617f99efca8f8106.jpg?fit=crop&h=300&w=300";"Paquete";1.0;"0.35";"kg";"0.35"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19750";"Sal gruesa Hacendado";"https://tienda.mercadona.es/product/19750/sal-gruesa-hacendado-paquete";"https://prod-mercadona.imgix.net/images/a81a22fc505bece2f093574d3486204a.jpg?fit=crop&h=300&w=300";"Paquete";1.0;"0.35";"kg";"0.35"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"29007";"Bicarbonato sódico Hacendado";"https://tienda.mercadona.es/product/29007/bicarbonato-sodico-hacendado-paquete";"https://prod-mercadona.imgix.net/images/ed1ebfa8c76af67dc21a385de31fc778.jpg?fit=crop&h=300&w=300";"Paquete";1.0;"1.50";"kg";"1.50"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"29006";"Bicarbonato sódico Hacendado";"https://tienda.mercadona.es/product/29006/bicarbonato-sodico-hacendado-bote";"https://prod-mercadona.imgix.net/images/c7cd20b0038ee22bb7678fbebc26df3f.jpg?fit=crop&h=300&w=300";"Bote";0.3;"1.10";"kg";"3.67"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19740";"Sal marina en escamas Polasal";"https://tienda.mercadona.es/product/19740/sal-marina-escamas-polasal-bote";"https://prod-mercadona.imgix.net/images/36bc3658a807997961ec5fda23dd948e.jpg?fit=crop&h=300&w=300";"Bote";0.125;"2.00";"kg";"16.00"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19734";"Sal gruesa para hornear Hacendado";"https://tienda.mercadona.es/product/19734/sal-gruesa-hornear-hacendado-paquete";"https://prod-mercadona.imgix.net/images/c46d67d22d1cf40d537ab349322b8da2.jpg?fit=crop&h=300&w=300";"Paquete";2.0;"0.95";"kg";"0.48"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"34130";"Sal de ajo Hacendado";"https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote";"https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300";"Bote";0.13;"1.80";"kg";"13.85"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"29016";"Sal de frutas sabor limón Hacendado";"https://tienda.mercadona.es/product/29016/sal-frutas-sabor-limon-hacendado-bote";"https://prod-mercadona.imgix.net/images/5ba4d62436d14a7cc28378beb8629a46.jpg?fit=crop&h=300&w=300";"Bote";0.25;"2.10";"kg";"8.40"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19713";"Sal 60% menos de sodio Hacendado";"https://tienda.mercadona.es/product/19713/sal-60-menos-sodio-hacendado-bote";"https://prod-mercadona.imgix.net/images/94a6e7709ae88d33abaf61dc7bfaec2a.jpg?fit=crop&h=300&w=300";"Bote";0.25;"2.30";"kg";"9.20"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19726";"Preparado para salmón ahumado Hacendado";"https://tienda.mercadona.es/product/19726/preparado-salmon-ahumado-hacendado-bote";"https://prod-mercadona.imgix.net/images/029c3c8e49b1d8f5bccae5a4c6283d47.jpg?fit=crop&h=300&w=300";"Bote";0.75;"3.30";"kg";"4.40"
"Mercadona";12;"Aceite, especias y salsas";"";112;"Aceite, vinagre y sal";"https://tienda.mercadona.es/categories/112";424;"Sal y bicarbonato";"";"19701";"Sal rosa del Himalaya Hacendado";"https://tienda.mercadona.es/product/19701/sal-rosa-himalaya-hacendado-bote";"https://prod-mercadona.imgix.net/images/991e60bbdb74fba917c9e25a05d2ab78.jpg?fit=crop&h=300&w=300";"Bote";0.25;"1.80";"kg";"7.20"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"5598";"Orégano Hacendado";"https://tienda.mercadona.es/product/5598/oregano-hacendado-bote";"https://prod-mercadona.imgix.net/images/20a564cf97b2b9662bb7727d6008ed69.jpg?fit=crop&h=300&w=300";"Bote";0.025;"0.95";"kg";"38.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"5599";"Perejil Hacendado";"https://tienda.mercadona.es/product/5599/perejil-hacendado-bote";"https://prod-mercadona.imgix.net/images/b2bc740ba01dd6f5b0c62f44a5557dee.jpg?fit=crop&h=300&w=300";"Bote";0.018;"0.95";"kg";"52.78"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"47994";"Hoja de laurel Hacendado";"https://tienda.mercadona.es/product/47994/hoja-laurel-hacendado-paquete";"https://prod-mercadona.imgix.net/images/34e7ea3d2a5df1817f89cecadea1e462.jpg?fit=crop&h=300&w=300";"Paquete";0.012;"0.80";"kg";"66.67"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"34131";"Hierbas provenzales Hacendado";"https://tienda.mercadona.es/product/34131/hierbas-provenzales-hacendado-bote";"https://prod-mercadona.imgix.net/images/75ea233839587117b294f2d15027f57a.jpg?fit=crop&h=300&w=300";"Bote";0.025;"1.20";"kg";"48.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"34128";"Albahaca Hacendado";"https://tienda.mercadona.es/product/34128/albahaca-hacendado-bote";"https://prod-mercadona.imgix.net/images/666740b544111126529a014431ba81f4.jpg?fit=crop&h=300&w=300";"Bote";0.02;"1.25";"kg";"62.50"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"34175";"Romero Hacendado";"https://tienda.mercadona.es/product/34175/romero-hacendado-bote";"https://prod-mercadona.imgix.net/images/d5b59c36668ad99469b2c16a3d90fad7.jpg?fit=crop&h=300&w=300";"Bote";0.04;"1.35";"kg";"33.75"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"5547";"Tomillo Hacendado";"https://tienda.mercadona.es/product/5547/tomillo-hacendado-bote";"https://prod-mercadona.imgix.net/images/23cda8ba2719d64662af5acde3485411.jpg?fit=crop&h=300&w=300";"Bote";0.024;"1.05";"kg";"43.75"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"34136";"Eneldo hojas Hacendado";"https://tienda.mercadona.es/product/34136/eneldo-hojas-hacendado-bote";"https://prod-mercadona.imgix.net/images/999403e34e3908d0daab771effeac05e.jpg?fit=crop&h=300&w=300";"Bote";0.022;"1.85";"kg";"84.09"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"34721";"Cilantro Hacendado";"https://tienda.mercadona.es/product/34721/cilantro-hacendado-bote";"https://prod-mercadona.imgix.net/images/27379a6a13ab30cfb594a4b326f1f66c.jpg?fit=crop&h=300&w=300";"Bote";0.012;"1.85";"kg";"154.17"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";425;"Hierbas";"";"60873";"Ajo y Perejil Hacendado";"https://tienda.mercadona.es/product/60873/ajo-perejil-hacendado-bote";"https://prod-mercadona.imgix.net/images/87354ac95bb1960b3cdab6dc5e632bb4.jpg?fit=crop&h=300&w=300";"Bote";0.074;"1.30";"kg";"17.57"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34182";"Colorante alimentario Hacendado";"https://tienda.mercadona.es/product/34182/colorante-alimentario-hacendado-bote";"https://prod-mercadona.imgix.net/images/279afe277bed6a3c1af998dbda9b66e7.jpg?fit=crop&h=300&w=300";"Bote";0.085;"0.90";"kg";"10.59"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34184";"Pimentón dulce Hacendado";"https://tienda.mercadona.es/product/34184/pimenton-dulce-hacendado-bote";"https://prod-mercadona.imgix.net/images/d01141fdec8c11a291e21f084d94f43c.jpg?fit=crop&h=300&w=300";"Bote";0.056;"0.95";"kg";"16.96"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34186";"Pimentón dulce Hacendado";"https://tienda.mercadona.es/product/34186/pimenton-dulce-hacendado-bote";"https://prod-mercadona.imgix.net/images/f36ba84f3f573b9dd2c12d3ba617df4c.jpg?fit=crop&h=300&w=300";"Bote";0.075;"1.40";"kg";"18.67"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34102";"Pimentón dulce de la Vera Hacendado";"https://tienda.mercadona.es/product/34102/pimenton-dulce-vera-hacendado-bote";"https://prod-mercadona.imgix.net/images/a6d68b421b2643e1a408ef4d960ac575.jpg?fit=crop&h=300&w=300";"Bote";0.075;"1.55";"kg";"20.67"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34116";"Azafrán molido Hacendado";"https://tienda.mercadona.es/product/34116/azafran-molido-hacendado-paquete";"https://prod-mercadona.imgix.net/images/d79e295f90865210d4a83792f316b66a.jpg?fit=crop&h=300&w=300";"Paquete";0.0004;"1.75";"kg";"4375.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34115";"Azafrán hebra Hacendado";"https://tienda.mercadona.es/product/34115/azafran-hebra-hacendado-paquete";"https://prod-mercadona.imgix.net/images/6b28a5275722bf42ecd58cac70a7497f.jpg?fit=crop&h=300&w=300";"Paquete";0.000375;"1.70";"kg";"4594.59"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";840;"Colorante y pimentón";"";"34183";"Pimentón picante Hacendado";"https://tienda.mercadona.es/product/34183/pimenton-picante-hacendado-bote";"https://prod-mercadona.imgix.net/images/2f865dc2dc829da4a0e2962fb922cd9c.jpg?fit=crop&h=300&w=300";"Bote";0.06;"1.35";"kg";"22.50"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";841;"Pimienta";"";"34171";"Pimienta negra molida Hacendado";"https://tienda.mercadona.es/product/34171/pimienta-negra-molida-hacendado-bote";"https://prod-mercadona.imgix.net/images/905e76fd8f59b3931ae5e2c586c4a9f5.jpg?fit=crop&h=300&w=300";"Bote";0.07;"1.05";"kg";"15.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";841;"Pimienta";"";"67693";"Molinillo pimienta negra Hacendado";"https://tienda.mercadona.es/product/67693/molinillo-pimienta-negra-hacendado-bote";"https://prod-mercadona.imgix.net/images/ff80991c845784c85981a779586661c9.jpg?fit=crop&h=300&w=300";"Bote";0.065;"1.65";"kg";"25.38"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";841;"Pimienta";"";"34172";"Pimienta negra en grano Hacendado";"https://tienda.mercadona.es/product/34172/pimienta-negra-grano-hacendado-bote";"https://prod-mercadona.imgix.net/images/ade2f829444a465f07de05c97b526258.jpg?fit=crop&h=300&w=300";"Bote";0.07;"1.45";"kg";"20.71"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";841;"Pimienta";"";"67694";"Molinillo mix pimientas Hacendado";"https://tienda.mercadona.es/product/67694/molinillo-mix-pimientas-hacendado-bote";"https://prod-mercadona.imgix.net/images/16d512e03ea3f4513a43a085403cba3f.jpg?fit=crop&h=300&w=300";"Bote";0.05;"1.85";"kg";"37.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";841;"Pimienta";"";"34170";"Pimienta blanca molida Hacendado";"https://tienda.mercadona.es/product/34170/pimienta-blanca-molida-hacendado-bote";"https://prod-mercadona.imgix.net/images/a8cedadb6026482169a838838a6943d3.jpg?fit=crop&h=300&w=300";"Bote";0.07;"2.15";"kg";"30.71"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"86656";"Ajo granulado Hacendado";"https://tienda.mercadona.es/product/86656/ajo-granulado-hacendado-bote";"https://prod-mercadona.imgix.net/images/10f7ce7fe35de8f5b595db38a95a9cc5.jpg?fit=crop&h=300&w=300";"Bote";0.115;"1.15";"kg";"10.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34208";"Cebolla frita crujiente Hacendado";"https://tienda.mercadona.es/product/34208/cebolla-frita-crujiente-hacendado-bote";"https://prod-mercadona.imgix.net/images/fb2e63195fc20b44ae5f3598c40a7565.jpg?fit=crop&h=300&w=300";"Bote";0.15;"1.15";"kg";"7.67"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34177";"Canela molida Hacendado";"https://tienda.mercadona.es/product/34177/canela-molida-hacendado-bote";"https://prod-mercadona.imgix.net/images/22948761cf10a9f149a06ec505fb8dcd.jpg?fit=crop&h=300&w=300";"Bote";0.052;"0.95";"kg";"18.27"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34176";"Canela en rama Hacendado";"https://tienda.mercadona.es/product/34176/canela-rama-hacendado-bote";"https://prod-mercadona.imgix.net/images/70fde90857e0a442eccad1479826a52d.jpg?fit=crop&h=300&w=300";"Bote";0.018;"1.35";"kg";"75.00"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34120";"Comino molido Hacendado";"https://tienda.mercadona.es/product/34120/comino-molido-hacendado-bote";"https://prod-mercadona.imgix.net/images/003c9821946990d15215928c180ec0b7.jpg?fit=crop&h=300&w=300";"Bote";0.058;"1.00";"kg";"17.24"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34121";"Comino en grano Hacendado";"https://tienda.mercadona.es/product/34121/comino-grano-hacendado-bote";"https://prod-mercadona.imgix.net/images/945a39457b8b947b612650a22e7a2c71.jpg?fit=crop&h=300&w=300";"Bote";0.056;"1.95";"kg";"34.82"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34125";"Curry Hacendado";"https://tienda.mercadona.es/product/34125/curry-hacendado-bote";"https://prod-mercadona.imgix.net/images/41e788d61332bbabe67bcb18c9b74d9e.jpg?fit=crop&h=300&w=300";"Bote";0.057;"1.15";"kg";"20.18"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34173";"Nuez moscada molida Hacendado";"https://tienda.mercadona.es/product/34173/nuez-moscada-molida-hacendado-bote";"https://prod-mercadona.imgix.net/images/26a3c69f637bdb1722940dbaa79f6cf9.jpg?fit=crop&h=300&w=300";"Bote";0.058;"1.65";"kg";"28.45"
"Mercadona";12;"Aceite, especias y salsas";"";115;"Especias";"https://tienda.mercadona.es/categories/115";431;"Otras especias";"";"34138";"Cebolla en polvo Hacendado";"https://tienda.mercadona.es/product/34138/cebolla-polvo-hacendado-bote";"https://prod-mercadona.imgix.net/images/4e60df323518b37ef8fcc6be6103526e.jpg?fit=crop&h=300&w=300";"Bote";0.06;"0.96";"kg";"16.00"
